Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
1200,fea0848f562bB05,Burch-Jefferson,https://www.hanson.info/,Suriname,Grass-roots solution-oriented complexity,2017,Security / Investigations,9223
1201,DDC76F798C1b6c9,Holt Group,http://ferguson-mcgee.info/,Gabon,Multi-lateral directional database,1984,Graphic Design / Web Design,7475
1202,ECf6675FeAB8038,Russell-Cross,https://mcbride-li.biz/,Saint Kitts and Nevis,Grass-roots optimizing benchmark,2003,Apparel / Fashion,7588
1203,41850e9694d1547,Mccoy-Beck,http://www.blake.com/,Hungary,Phased bi-directional Internet solution,1973,Media Production,9800
1204,52Ba20EEeeaeb8c,"Dickson, Lam and Cole",https://buchanan.com/,Bahrain,Grass-roots local architecture,2015,Program Development,1390
1205,f2f3A00dE34E3C3,Leach Group,https://cohen.net/,Eritrea,Pre-emptive interactive definition,1985,Import / Export,8483
1206,6f53E400E734cC8,Wyatt Ltd,https://yang.com/,Estonia,Focused empowering challenge,2003,Hospitality,1226
1207,b38D262dab1Cf0E,Herman Inc,http://www.rowe.com/,Mauritius,Grass-roots systemic circuit,2019,Aviation / Aerospace,6740
1208,63AEa7C8fB0C30B,"Hogan, Mora and Gomez",https://andrade.net/,Comoros,Configurable heuristic extranet,1990,Hospitality,9509
1209,DF855DEb6AfafA7,"Nicholson, Zhang and Booker",https://www.peters-estrada.com/,Afghanistan,Universal web-enabled model,1996,Hospital / Health Care,3854
1210,efe3980E0df6d99,Browning Group,http://www.walker.com/,Malaysia,Face-to-face web-enabled application,1996,Information Technology / IT,9133
1211,7B97D2AB4461574,"Singh, Walls and Good",https://peterson.com/,India,User-friendly methodical software,1995,Tobacco,7215
1212,4cEE10dB59a36CD,Mccoy-Moon,http://liu.com/,Myanmar,Face-to-face grid-enabled workforce,1992,Shipbuilding,5484
1213,fA99cf0cE2BA8bb,"Barrett, Hartman and Graham",http://carlson.com/,Lesotho,De-engineered needs-based framework,1988,Machinery,6811
1214,36ad52c5A5f8d1D,Richmond-Dunn,http://www.roach.info/,Liechtenstein,Multi-channeled leadingedge service-desk,1981,Venture Capital / VC,546
1215,10DFc8B7c32FfE8,Miller-Valdez,https://davies.com/,French Guiana,Managed reciprocal conglomeration,1987,Alternative Dispute Resolution,7589
1216,97bae77Ca91BFf2,Simon Ltd,http://www.gill-brennan.com/,Mauritania,Robust 6thgeneration initiative,1984,Fishery,3082
1217,1aba58a2c8bb2B8,Henderson-Chavez,http://www.butler-sampson.org/,British Virgin Islands,Robust fresh-thinking array,1996,Arts / Crafts,9372
1218,29ffEDFa0C24D5B,Bradford-Mcmillan,http://watson.com/,Czech Republic,Open-architected encompassing neural-net,1989,Package / Freight Delivery,9276
1219,Dc8b832D51B98a7,"Downs, Beard and Morrison",https://www.harrington.com/,Turkmenistan,Sharable zero-defect toolset,2010,Wireless,5074
1220,Bba284a27F4AEFE,Stanton Inc,https://bridges.com/,Romania,Upgradable bi-directional function,2015,Animation,4867
1221,7CbE716a53B2C32,"Lyons, Frank and Gould",https://davenport.org/,Saudi Arabia,Cloned global flexibility,2008,Staffing / Recruiting,1539
1222,656BfbC01464b6c,"Robbins, Rhodes and Powers",http://www.ruiz.biz/,Saudi Arabia,Multi-tiered background capability,2004,Professional Training,1729
1223,68a30DecC66802D,"Freeman, Elliott and Randolph",http://fowler-haley.com/,Djibouti,Up-sized cohesive contingency,1992,Industrial Automation,1638
1224,7E43c24Ca4Dc5ff,Anthony-Spence,https://stokes.com/,Madagascar,Open-architected web-enabled standardization,1994,Wine / Spirits,2194
1225,FFF40E4F953A181,Church-Mcguire,https://abbott.com/,China,Progressive bottom-line hub,1985,Consumer Electronics,6851
1226,d37833b4ee15039,Todd-Turner,http://www.franco-bernard.org/,Sudan,Multi-tiered object-oriented capacity,2020,Judiciary,3476
1227,fCF8BBE09715B8A,"Cherry, Camacho and Suarez",https://oneill-lucero.com/,Haiti,Balanced impactful toolset,2009,Computer Hardware,9163
1228,A6aeef6F1DefbAc,Howe Ltd,http://snyder.net/,Portugal,Focused eco-centric instruction set,1975,Photography,2764
1229,5EEac8998f5cAbA,"Stein, Acosta and Fernandez",http://www.johnston.org/,Canada,Public-key optimal website,1991,Machinery,5616
1230,837E8686Fc15Ed7,"Singh, Chandler and Shepard",https://roberson-villanueva.com/,Spain,Progressive 4thgeneration challenge,2007,International Trade / Development,1366
1231,abc40bbcF09cb91,Hayden Inc,http://gutierrez.com/,Papua New Guinea,Self-enabling user-facing structure,1976,Internet,3457
1232,BDe25c09fa7cDfd,Bradshaw Inc,http://www.jensen-vargas.com/,Lesotho,Synergized content-based migration,2017,Information Services,2353
1233,90084E28Fa5D1a6,Walls-Sandoval,http://cisneros.com/,Kiribati,Cross-platform asymmetric solution,1978,Farming,8091
1234,6B01B11eFfEEcB0,Giles LLC,http://cherry.com/,Tajikistan,Monitored multi-state orchestration,1997,Logistics / Procurement,6686
1235,9E14b5ED1a96947,Glenn-Wolfe,https://cameron.org/,Uzbekistan,Sharable content-based encryption,2005,Primary / Secondary Education,296
1236,EA0BA98F2dbdbAE,Blackwell-Harmon,http://www.rivera.com/,Bhutan,Right-sized needs-based open system,2006,Logistics / Procurement,4614
1237,3ec54dD0F73Abd8,Savage and Sons,https://krause.com/,Sao Tome and Principe,Programmable multi-tasking attitude,2010,Environmental Services,6378
1238,fC75edF6F025BFA,Jacobson Inc,https://acevedo.com/,Netherlands Antilles,Vision-oriented cohesive hardware,2010,Public Relations / PR,1161
1239,D033017B1b4Ac6b,Benjamin-Braun,https://mcgee.com/,Andorra,Innovative attitude-oriented utilization,1985,Music,4514
1240,6c9ea77CB8E88AA,Walsh LLC,https://holloway.com/,Burundi,Function-based eco-centric encoding,1996,Construction,8842
1241,E19d82f53b1FfeF,Liu-Jensen,http://holt.com/,Aruba,Profit-focused impactful data-warehouse,1974,Consumer Goods,5935
1242,bEDcCa6294BCeAD,Greer Ltd,http://www.macdonald.info/,Uganda,Persistent zero administration website,1979,Construction,4266
1243,aa60b5a146782CD,"Joseph, Sawyer and Lloyd",https://www.higgins.com/,Spain,Configurable bottom-line instruction set,1981,Political Organization,8575
1244,bbc0a1BFf9E318b,"Ellis, Rocha and Perkins",https://carey.biz/,Falkland Islands (Malvinas),Balanced client-driven project,2018,Cosmetics,5252
1245,AA086edca476C1E,Sawyer and Sons,https://tanner-sutton.org/,Bosnia and Herzegovina,Mandatory actuating firmware,1974,Mechanical or Industrial Engineering,6358
1246,2E5D0b8A6ca9bCe,House and Sons,https://may.com/,New Zealand,Operative actuating focus group,2010,Internet,5589
1247,3AAf90bBe98E02C,Chase Group,https://shaffer.com/,Puerto Rico,Reduced non-volatile collaboration,2017,Cosmetics,4710
1248,6F83AeA9473ce85,Mejia-Krause,https://frazier-wilkinson.com/,Suriname,Integrated systematic solution,1985,Newspapers / Journalism,9375
1249,ef2cbd8e96a3Ad9,Garner PLC,https://www.miller.org/,Russian Federation,Devolved composite toolset,1991,Restaurants,8686
1250,C18fEcf2BfE1218,"Schroeder, Patterson and Dougherty",https://www.mejia.com/,China,Quality-focused mission-critical budgetary management,2014,Military Industry,1760
1251,c3b78ffC6E11897,Salas Inc,https://hodges.org/,Portugal,Robust high-level policy,1982,Broadcast Media,9319
1252,BF5eD892c4Ae7e5,Reese-Bishop,https://rodgers.com/,Uzbekistan,Triple-buffered high-level capacity,2013,Online Publishing,2430
1253,1Eb4aF2CEDf3536,"Schmitt, Reilly and Dunn",http://ellis.biz/,Turkey,De-engineered tangible capability,1974,Law Enforcement,3820
1254,200Bc53cFfAAa2C,Huber and Sons,http://www.wyatt.org/,Albania,Future-proofed local installation,2017,International Affairs,3620
1255,76924a75Dc6b3E0,"Gillespie, Mccarty and Sanders",https://www.mckinney.com/,Tuvalu,Implemented interactive standardization,1995,Computer Networking,5319
1256,Db5eecA2BB6A766,Martin-Duran,http://tyler.com/,Antarctica (the territory South of 60 deg S),Self-enabling high-level flexibility,1988,Paper / Forest Products,3967
1257,EAFcBADD37987da,"Strickland, Wilson and Anderson",http://www.holloway.org/,Thailand,Innovative systemic Graphic Interface,1997,Government Relations,6121
1258,618aeDdd9A1d9A1,Patel Inc,https://www.edwards.info/,Finland,Self-enabling next generation attitude,2007,Venture Capital / VC,3692
1259,6A2ddb2349C0F89,Phelps and Sons,http://craig.biz/,Dominican Republic,Implemented non-volatile contingency,1990,Luxury Goods / Jewelry,7724
1260,A2fEbE8CB669769,Mcmillan-Patel,http://flynn-arnold.com/,Russian Federation,Virtual systemic access,2007,Internet,8332
1261,5d8fc1cc6f790ac,Jones-Ortiz,http://reynolds-bolton.com/,Cayman Islands,Operative 4thgeneration emulation,2007,Computer Games,6341
1262,f996d9DC2f4C1A9,"Mosley, Nichols and Thornton",http://www.hanna.com/,Timor-Leste,Quality-focused bi-directional system engine,2002,Public Relations / PR,6163
1263,BCcAdD5BdCdBA77,Whitney LLC,https://www.green.org/,Czech Republic,Assimilated cohesive utilization,1980,Motion Pictures / Film,6137
1264,d0A4a75Cdf68651,Velasquez LLC,http://weaver-copeland.com/,Turkmenistan,Adaptive disintermediate concept,2021,Restaurants,4599
1265,a635cEBBDBC9CB8,Parsons-Gardner,https://johnston.biz/,Swaziland,Business-focused logistical knowledge user,1982,Cosmetics,7028
1266,E5aD4e2E9BcDD41,Schmitt and Sons,https://www.meyers-kirk.net/,Portugal,Compatible exuding leverage,1990,Investment Banking / Venture,8704
1267,fAE9c6032F6afEe,"Mcmahon, Zhang and Mora",https://olson-ferguson.com/,Turkey,Synchronized transitional firmware,2005,Farming,1855
1268,D2b3dd2fBBBA415,"Walls, Parks and Cowan",https://www.ball-herring.com/,Belize,Object-based explicit Internet solution,1999,Think Tanks,6529
1269,0c9afD9EeCCaADa,Watts and Sons,http://davila.com/,Zambia,Reduced empowering function,2013,Online Publishing,5251
1270,E94a6f9FF7EeafE,"Bailey, Melton and Mullins",http://rivas.com/,Mexico,Multi-tiered modular capability,1983,Government Relations,9369
1271,93aF07DfE9c7CcB,"Salas, Dean and Torres",http://www.mckee.net/,Russian Federation,Reverse-engineered logistical algorithm,1974,Law Practice / Law Firms,6692
1272,7b5f12edA920F77,"Terrell, Davies and Case",https://austin-duarte.net/,Sudan,Open-source directional pricing structure,1983,Transportation,4155
1273,e4E39c5Ae6db7ae,Lin-Atkinson,http://www.jordan.com/,Sweden,Function-based attitude-oriented hub,1991,Government Administration,6441
1274,7Acbb4CB34BF8d6,"Patel, Bowers and Byrd",https://richmond.com/,New Zealand,Assimilated encompassing collaboration,2006,Program Development,315
1275,814DfAF8C305d0F,Orr-Miles,https://harrington-delacruz.com/,Ecuador,Extended heuristic emulation,1971,Entertainment / Movie Production,1777
1276,EbAf6ff464a56AF,Cox-Farmer,http://www.hensley.org/,Belarus,Reduced secondary benchmark,2006,Government Administration,1500
1277,1EEe8b1fe6cb731,"Bond, Tyler and Hooper",http://www.vargas.com/,Estonia,Open-architected dedicated archive,1986,Writing / Editing,2972
1278,BC9613EFEceE4de,Lang PLC,https://www.bartlett.org/,Mongolia,Mandatory system-worthy strategy,2021,Newspapers / Journalism,5444
1279,75aCC04aFe39dE2,"Poole, Ritter and Hansen",https://www.christensen.com/,Singapore,Devolved real-time analyzer,2012,Entertainment / Movie Production,8304
1280,DFb3FcfACfB0bF3,Guerrero and Sons,http://farmer-cardenas.com/,Belgium,Compatible zero tolerance structure,1979,Utilities,8749
1281,0eD38F86Bdb0455,Fuller-Wade,http://fritz.com/,Brunei Darussalam,Reactive static Internet solution,1978,Recreational Facilities / Services,4381
1282,e913CD36987C0eC,Cantrell Inc,https://www.wu.com/,French Polynesia,Self-enabling next generation archive,1985,Real Estate / Mortgage,7937
1283,619c76ee2AaCF88,"Osborn, Villarreal and Mclaughlin",http://www.short.biz/,Trinidad and Tobago,Organized responsive data-warehouse,2014,Electrical / Electronic Manufacturing,6971
1284,EE606e7fD4CD9C6,Cortez Ltd,https://www.lin.com/,Guinea-Bissau,Triple-buffered demand-driven product,2015,Electrical / Electronic Manufacturing,4794
1285,2F6238680AA8bA9,"Norman, Lozano and Goodwin",http://www.osborn.com/,Liechtenstein,Focused user-facing policy,1982,Music,3157
1286,F5C53E77750d671,Lara Ltd,http://www.moreno-kidd.com/,Dominican Republic,Right-sized local benchmark,2006,Building Materials,7548
1287,22E08505b9f07Db,Walter-Hebert,https://newman.net/,Lao People's Democratic Republic,Programmable stable extranet,1976,Alternative Medicine,4004
1288,Ea1e8bBCeb0E52e,Figueroa-Hunt,https://www.roth-trevino.com/,Cuba,Self-enabling eco-centric implementation,2013,Think Tanks,4669
1289,DCbAF517F3AEAdA,Wilkinson-Ibarra,https://mays-bullock.com/,Puerto Rico,Cloned tertiary methodology,2014,Gambling / Casinos,4643
1290,9c3d67b995B6dCF,"Zimmerman, Mcdaniel and Stout",http://www.chen-sellers.info/,Guam,Proactive multi-tasking productivity,2005,Wine / Spirits,8899
1291,0Ba52b7A1BbeB16,Roach-Barrera,https://castillo.com/,Guam,Reverse-engineered full-range encoding,2002,Package / Freight Delivery,5484
1292,2BFce2b8EfC56f2,Khan-Bruce,https://webb.com/,Austria,Polarized bi-directional customer loyalty,2004,Investment Banking / Venture,5044
1293,0A7fD0bffe31aCF,Smith-Thompson,https://wagner-sellers.com/,Saint Helena,Business-focused executive core,1981,Investment Management / Hedge Fund / Private Equity,5919
1294,CE425f188cc9D87,Barnett-Gardner,http://wilson-briggs.info/,Guatemala,Seamless zero-defect synergy,1974,Think Tanks,4122
1295,C0eAb7142AFAcB9,Lutz and Sons,http://www.weiss.org/,Germany,Profound next generation attitude,1983,Veterinary,2695
1296,Da1e84b312c91A1,Howard LLC,https://www.padilla.biz/,Saint Vincent and the Grenadines,Managed radical service-desk,2001,Health / Fitness,1451
1297,37958a2Dd9a765b,"Ferrell, Decker and Keith",https://www.simpson.net/,Reunion,Stand-alone multi-tasking Graphic Interface,1979,Printing,8034
1298,92c9d009bE2Ca0d,Bates Group,https://morrow.com/,Pitcairn Islands,Reduced user-facing capability,2002,Nanotechnology,4952
1299,AdEbaFcF3FAccFe,Mills-Glass,https://www.haley-velez.com/,Suriname,User-centric intermediate emulation,1995,Commercial Real Estate,9887
1300,3B71Edc88758f18,Davenport Ltd,https://yates.com/,Bahamas,Multi-layered client-server solution,2009,Investment Management / Hedge Fund / Private Equity,9470
1301,87035aaD6dffB5B,Evans-Brooks,https://choi.com/,Saint Lucia,Cloned optimal software,2013,Mental Health Care,7103
1302,04B6e9Aca14fb3d,Brady-Perry,https://wang-newton.com/,Azerbaijan,De-engineered 5thgeneration application,2003,Non - Profit / Volunteering,3792
1303,3Eb8aCeC0B9e1D2,Prince-Kelly,https://morgan-butler.com/,Spain,Centralized responsive intranet,2012,Renewables / Environment,6555
1304,6731F17cdf1D019,"Horn, Santos and Michael",https://hamilton.com/,Kiribati,Compatible system-worthy pricing structure,1975,Wine / Spirits,3478
1305,AF1625Ca805c8A4,Kelley-Potter,http://garcia.net/,Afghanistan,Virtual full-range hardware,1988,Judiciary,7406
1306,87975D4d9dD89E3,Mckenzie LLC,https://www.graves.com/,Bolivia,Reverse-engineered bandwidth-monitored extranet,1971,Hospital / Health Care,8026
1307,bf4897Dc2Aec3be,Patton-Munoz,https://holt.com/,Mozambique,Devolved needs-based access,1990,Apparel / Fashion,4319
1308,Ae8B3b59e9B37DF,Hartman-Dodson,http://www.hood.com/,Myanmar,Inverse background concept,2014,Legislative Office,8008
1309,9d7cDdFa3Edbb8e,Price-Graves,http://www.esparza.net/,Bhutan,Expanded eco-centric Graphical User Interface,1985,Leisure / Travel,4958
1310,E1D0642A6A3a56D,Long Ltd,https://palmer-joyce.com/,United States of America,Object-based full-range standardization,1985,Medical Equipment,4964
1311,3b85A8e7b68a3Eb,Bullock-Frost,http://www.villarreal.info/,Fiji,Object-based methodical interface,1990,Apparel / Fashion,9046
1312,6e11F7bcEfd5884,"Love, Riddle and Floyd",http://randall.com/,Cote d'Ivoire,Vision-oriented clear-thinking instruction set,2001,Electrical / Electronic Manufacturing,6769
1313,35999520666Ee6A,Steele Group,https://elliott.com/,United States of America,Advanced 24/7 Internet solution,1970,Leisure / Travel,7469
1314,Ed03CCA04eA087D,"Kramer, Aguirre and Hardy",http://www.ayers.info/,Bahamas,Pre-emptive regional forecast,2013,E - Learning,14
1315,21adc683F1840A9,"Shepard, Paul and Santos",http://www.contreras.com/,Cape Verde,Devolved grid-enabled neural-net,1996,Religious Institutions,6348
1316,7237703eb5133ce,Livingston-Herrera,https://guzman.biz/,Liberia,Object-based explicit open architecture,2019,Real Estate / Mortgage,1766
1317,BC03f668A8654fF,Li-Galvan,https://www.mcclure.com/,Zambia,Reactive explicit Graphic Interface,2015,Civic / Social Organization,2008
1318,2Bc0bfdBf90D1C4,Cox LLC,https://www.bates.org/,Sierra Leone,Versatile methodical hierarchy,1984,Performing Arts,8632
1319,3bf0bdF92ebF66d,"Li, Osborne and Bray",http://shields.com/,Luxembourg,Quality-focused tangible protocol,2004,Venture Capital / VC,544
1320,163eCEFF5624094,Woodward Group,https://www.stewart-mason.com/,Iraq,Advanced hybrid throughput,1999,Industrial Automation,8671
1321,a99fb8FD99F76eF,Weiss-Stewart,http://bradford.info/,Ukraine,Multi-channeled full-range contingency,1991,Alternative Dispute Resolution,4378
1322,A8758aae7Ba9Ed8,Hickman and Sons,https://webster.biz/,Ethiopia,Secured didactic intranet,1984,Education Management,4770
1323,2ba8196a3708713,"Brewer, Quinn and Leonard",https://burton.com/,Venezuela,Robust 3rdgeneration capability,1989,Computer Games,1518
1324,BCbAbD55EfdFac4,Novak-Logan,https://house.com/,Finland,Exclusive stable collaboration,2002,Sporting Goods,6974
1325,CE6DdcBf0265cED,Farmer-Clements,http://www.barry-le.net/,Germany,Reactive bi-directional artificial intelligence,2007,Gambling / Casinos,949
1326,aE5E1F9BA8aad80,"Barker, Pope and Dougherty",http://www.conley.com/,Bermuda,Balanced hybrid focus group,2007,Education Management,7144
1327,8C6E9FF7CEeA0bE,"Hurley, Burgess and Yates",https://www.paul-mays.biz/,Saint Martin,Robust user-facing interface,2017,Computer Games,1095
1328,58cbE9f7DBc0a5d,"Beasley, Harding and Travis",http://www.dickson-nash.biz/,Aruba,User-friendly motivating orchestration,1982,Military Industry,8392
1329,bcb2110DB3FF5e8,Flynn-Bryant,https://bradley.net/,Ethiopia,Synergistic full-range infrastructure,1979,Museums / Institutions,3233
